CustomerID,Recency_Days,Frequency,Monetary
15039.0,9.0,93,39742.99
15040.0,541.0,1,7.49
15041.0,170.0,2,294.02
15042.0,199.0,2,315.45
15043.0,31.0,6,2873.7999999999997
15044.0,19.0,35,15841.53
15045.0,151.0,2,633.66
15046.0,9.0,25,7583.38
15047.0,269.0,1,343.62
15048.0,65.0,4,479.27
15049.0,273.0,1,121.17
15050.0,25.0,5,4138.87
15051.0,23.0,9,3920.16
15052.0,319.0,1,215.78
15053.0,4.0,3,697.79
15054.0,12.0,2,302.1
15055.0,474.0,3,560.07
15056.0,520.0,1,133.45
15057.0,275.0,5,3184.56
15058.0,25.0,16,3377.18
15059.0,40.0,19,3427.62
15060.0,8.0,4,303.09
15061.0,3.0,127,136391.48
15062.0,71.0,8,2585.62
15063.0,213.0,1,370.79999999999995
15064.0,410.0,4,1254.41
15065.0,37.0,5,3304.71
15066.0,53.0,1,760.59
15067.0,78.0,5,3865.13
15068.0,46.0,4,1176.85
15069.0,179.0,1,1109.53
15070.0,372.0,3,843.25
15071.0,93.0,4,1455.56
15072.0,479.0,1,187.51999999999998
15073.0,9.0,8,2357.04
15074.0,105.0,3,1566.33
15075.0,77.0,1,773.03
15076.0,172.0,3,1425.84
15077.0,494.0,2,2423.88
15078.0,7.0,53,17576.52
15079.0,212.0,11,3686.75
15080.0,427.0,2,546.25
15081.0,22.0,12,1948.27
15082.0,668.0,1,93.35000000000001
15083.0,256.0,1,88.2
15084.0,379.0,2,965.2
15085.0,729.0,1,347.54
15086.0,564.0,2,218.53
15087.0,281.0,1,306.94
15088.0,21.0,2,1140.27
15089.0,10.0,6,2420.84
15090.0,308.0,1,381.32
15091.0,67.0,3,1023.11
15092.0,215.0,3,773.16
15093.0,18.0,23,13657.88
15094.0,463.0,2,83.0
15095.0,103.0,10,3135.74
15096.0,42.0,1,219.39000000000001
15097.0,4.0,3,587.05
15098.0,182.0,3,649.5
15099.0,84.0,1,410.48
15100.0,333.0,7,2319.5
15101.0,8.0,6,1303.49
15102.0,530.0,2,554.67
15103.0,31.0,2,703.36
15104.0,196.0,2,1002.54
15105.0,18.0,9,3094.91
15106.0,17.0,5,1407.73
15107.0,311.0,9,856.26
15108.0,141.0,4,1291.75
15109.0,245.0,3,961.9
15110.0,23.0,6,1480.0
15111.0,29.0,5,2730.87
15112.0,611.0,1,209.4
15113.0,9.0,3,3439.41
15114.0,30.0,12,3400.12
15115.0,18.0,2,528.1
15116.0,17.0,4,1352.75
15117.0,14.0,8,2484.32
15118.0,134.0,1,244.8
15119.0,245.0,1,266.40000000000003
15120.0,133.0,1,343.82
15121.0,50.0,2,457.72
15122.0,114.0,11,4461.42
15123.0,7.0,5,4656.17
15124.0,22.0,4,450.82
15125.0,25.0,24,16124.33
15126.0,536.0,2,449.49
15127.0,65.0,2,711.5
15128.0,60.0,5,1732.22
15129.0,50.0,23,6860.18
15130.0,169.0,1,330.11
15131.0,394.0,1,80.28
15132.0,18.0,5,977.9300000000001
15133.0,127.0,5,1806.9
15134.0,14.0,10,1596.29
15135.0,239.0,2,293.78
15136.0,2.0,4,1282.45
15137.0,520.0,2,747.55
15138.0,393.0,1,486.59000000000003
15139.0,239.0,2,178.96
15140.0,52.0,8,3239.44
15141.0,457.0,7,1378.31
15142.0,46.0,6,2608.97
15143.0,225.0,2,563.63
15144.0,8.0,29,12006.51
15145.0,4.0,4,1194.73
15146.0,164.0,2,1313.66
15147.0,240.0,1,608.65
15148.0,10.0,1,301.29
15149.0,133.0,5,1554.6100000000001
15150.0,17.0,13,8990.58
15151.0,423.0,2,2085.61
15152.0,9.0,14,5197.97
15153.0,31.0,1,329.25
15154.0,75.0,3,1332.26
15155.0,383.0,1,383.96999999999997
15156.0,1.0,3,961.49
15157.0,3.0,5,2587.54
15158.0,45.0,2,437.66
15159.0,1.0,34,22049.4
15160.0,357.0,4,589.27
15161.0,388.0,1,119.92
15162.0,731.0,1,241.5
15163.0,18.0,2,304.47
15164.0,68.0,9,2052.02
15165.0,373.0,1,975.5
15166.0,467.0,1,167.16
15167.0,320.0,5,1659.67
15168.0,25.0,1,106.56
15169.0,382.0,2,569.22
15170.0,406.0,1,81.15
15171.0,331.0,1,1034.5
15172.0,8.0,5,1624.05
15173.0,380.0,7,1399.26
15174.0,322.0,2,481.46
15175.0,71.0,1,224.14
15176.0,667.0,1,985.09
15177.0,425.0,1,948.9300000000001
15178.0,260.0,1,40.5
15179.0,18.0,13,7426.82
15180.0,367.0,3,904.4300000000001
15181.0,66.0,5,948.4499999999999
15182.0,154.0,11,2942.752
15183.0,547.0,3,637.03
15184.0,29.0,4,689.95
15185.0,70.0,1,310.62
15186.0,14.0,5,1403.2
15187.0,1.0,16,4670.08
15188.0,725.0,1,310.43
15189.0,1.0,46,17101.13
15190.0,434.0,1,834.4399999999999
15191.0,463.0,3,588.05
15192.0,119.0,5,1981.39
15193.0,60.0,1,499.32
15194.0,3.0,28,12187.68
15195.0,2.0,1,3861.0
15196.0,432.0,2,316.25
15197.0,10.0,6,1427.84
15198.0,92.0,5,559.45
15199.0,59.0,10,3122.4
15200.0,494.0,1,549.05
15201.0,87.0,7,1525.9
15203.0,25.0,15,4400.18
15204.0,357.0,1,316.58
15205.0,85.0,2,648.83
15206.0,10.0,4,420.29999999999995
15207.0,416.0,3,653.77
15208.0,1.0,6,968.02
15209.0,730.0,1,178.98000000000002
15210.0,225.0,3,1176.19
15211.0,60.0,2,1277.48
15212.0,241.0,2,195.42999999999998
15213.0,318.0,2,325.05
15214.0,1.0,8,1661.44
15215.0,46.0,7,1496.46
15216.0,87.0,2,486.09
15217.0,563.0,1,426.24
15218.0,10.0,22,11456.0
15219.0,176.0,2,685.45
15220.0,51.0,6,1758.92
15221.0,366.0,4,1816.1000000000001
15222.0,318.0,11,3415.66
15223.0,225.0,5,1117.1
15224.0,358.0,5,837.26
15225.0,234.0,1,409.40000000000003
15226.0,310.0,1,154.41
15227.0,36.0,9,2488.4900000000002
15228.0,66.0,6,5570.5199999999995
15229.0,586.0,1,160.5
15230.0,239.0,2,429.6
15231.0,621.0,1,228.35999999999999
15232.0,113.0,2,612.06
15233.0,401.0,1,59.400000000000006
15234.0,276.0,1,197.0
15235.0,217.0,16,2937.81
15236.0,298.0,1,321.05
15237.0,1.0,4,1412.32
15238.0,29.0,3,1056.54
15239.0,10.0,2,764.34
15240.0,44.0,12,4315.0
15241.0,66.0,11,3032.31
15242.0,422.0,1,302.04
15243.0,74.0,2,927.2800000000001
15244.0,65.0,3,850.1800000000001
15245.0,134.0,8,4610.84
15246.0,238.0,3,780.4
15247.0,122.0,3,967.1099999999999
15248.0,411.0,3,1865.03
15249.0,31.0,18,9147.15
15250.0,640.0,1,60.0
15251.0,9.0,21,20095.6
15252.0,36.0,5,2053.06
15253.0,16.0,8,2033.29
15254.0,127.0,3,1073.4
15255.0,66.0,9,3670.77
15256.0,148.0,2,170.4
15257.0,283.0,2,600.9
15258.0,168.0,2,623.16
15259.0,512.0,4,1182.3799999999999
15260.0,100.0,25,9098.380000000001
15261.0,135.0,4,1508.0
15262.0,323.0,3,418.82
15263.0,106.0,1,156.51
15264.0,64.0,2,844.2
15265.0,151.0,4,3345.64
15266.0,338.0,5,841.7
15267.0,22.0,5,1717.36
15268.0,478.0,3,941.25
15269.0,23.0,3,1225.36
15270.0,15.0,21,7193.99
15271.0,7.0,24,4639.29
15272.0,57.0,6,2085.48
15273.0,599.0,1,228.96
15274.0,4.0,2,716.57
15275.0,37.0,1,609.19
15276.0,66.0,4,631.03
15277.0,46.0,2,476.34
15278.0,561.0,4,496.15999999999997
15279.0,354.0,5,1541.74
15280.0,172.0,3,406.21999999999997
15281.0,58.0,16,8317.62
15282.0,570.0,1,348.59
15283.0,390.0,3,135.43
15284.0,500.0,1,24.75
15285.0,407.0,1,94.92
15286.0,49.0,1,240.55
15287.0,22.0,5,854.58
15288.0,43.0,10,3883.13
15289.0,29.0,5,1570.71
15290.0,4.0,26,10355.58
15291.0,25.0,40,13451.24
15292.0,201.0,1,180.94
15293.0,665.0,1,247.5
15294.0,410.0,1,222.3
15295.0,654.0,1,217.23999999999998
15296.0,50.0,12,10223.93
15297.0,10.0,3,635.04
15298.0,2.0,23,8356.03
15299.0,67.0,10,7243.62
15300.0,64.0,1,496.44
15301.0,50.0,17,7561.21
15302.0,730.0,1,291.05
15303.0,290.0,3,1178.78
15304.0,60.0,9,905.45
15305.0,555.0,1,93.60000000000001
15306.0,64.0,9,3480.98
15307.0,95.0,1,205.3
15308.0,274.0,1,302.27
15309.0,610.0,4,715.53
15310.0,478.0,1,1634.64
15311.0,0.0,208,113513.07
15312.0,75.0,12,2916.4900000000002
15313.0,110.0,1,52.0
15314.0,199.0,3,800.65
15315.0,64.0,2,551.54
15316.0,326.0,1,165.0
15317.0,677.0,1,112.05000000000001
15318.0,3.0,1,312.62
15319.0,283.0,1,204.5
15320.0,44.0,1,267.13
15321.0,70.0,12,6560.650000000001
15322.0,85.0,2,1314.15
15323.0,562.0,3,320.90000000000003
15324.0,701.0,1,140.22000000000003
15325.0,103.0,8,1596.81
15326.0,333.0,5,1529.82
15327.0,52.0,1,208.75
15328.0,407.0,1,107.24
15329.0,39.0,11,2742.98
15330.0,32.0,2,714.96
15331.0,499.0,3,755.41
15332.0,366.0,6,6553.74
15333.0,208.0,1,1028.56
15334.0,156.0,3,351.67
15335.0,53.0,1,173.97
15336.0,401.0,1,240.5
15337.0,411.0,1,344.72
15338.0,677.0,1,283.43
15339.0,66.0,7,1634.09
15340.0,561.0,1,105.5
15341.0,80.0,2,2401.02
15342.0,129.0,1,391.76
15343.0,87.0,1,364.5
15344.0,0.0,3,476.58
15345.0,45.0,1,367.69
15346.0,332.0,3,591.65
15347.0,366.0,4,1333.9
15348.0,72.0,1,158.04
15349.0,158.0,2,473.81
15350.0,373.0,2,663.25
15351.0,12.0,10,3615.18
15352.0,548.0,1,114.95
15353.0,254.0,7,3154.05
15355.0,29.0,2,277.05
15356.0,31.0,13,3464.95
15358.0,4.0,42,16837.35
15359.0,662.0,8,162.6
15360.0,39.0,1,427.93
15361.0,361.0,4,689.07
15362.0,448.0,2,613.08
15363.0,372.0,2,996.16
15364.0,95.0,2,913.19
15365.0,25.0,13,3573.26
15366.0,75.0,7,2389.08
15367.0,57.0,11,5005.7300000000005
15368.0,21.0,2,722.74
15369.0,492.0,11,1713.3899999999999
15370.0,40.0,8,3713.5099999999998
15371.0,662.0,1,59.400000000000006
15372.0,137.0,8,5954.42
15373.0,8.0,17,3218.59
15374.0,128.0,2,307.32
15375.0,690.0,1,60.96
15376.0,40.0,3,1233.36
15377.0,382.0,4,1179.95
15378.0,462.0,2,246.5
15379.0,169.0,8,4806.4400000000005
15380.0,8.0,11,3422.2000000000003
15381.0,213.0,5,1887.62
15382.0,14.0,12,13646.5
15384.0,169.0,4,2014.49
15385.0,40.0,3,942.08
15386.0,186.0,1,394.14
15387.0,492.0,1,468.65
15388.0,270.0,1,140.54
15389.0,172.0,5,2733.8
15390.0,396.0,2,1216.66
15391.0,584.0,1,282.92
15392.0,4.0,7,2891.82
15393.0,16.0,5,891.34
15394.0,9.0,11,5251.4
15395.0,325.0,1,107.45
15396.0,112.0,2,796.38
15397.0,289.0,1,94.0
15398.0,16.0,2,1339.63
15399.0,1.0,3,815.77
15400.0,92.0,8,1252.8
15401.0,452.0,2,216.95000000000002
15402.0,148.0,6,1816.64
15403.0,491.0,2,170.88
15404.0,375.0,1,257.06
15405.0,189.0,2,659.84
15406.0,31.0,4,891.77
15407.0,33.0,4,1056.44
15408.0,264.0,1,267.18
15409.0,721.0,1,117.2
15410.0,84.0,10,4685.72
15411.0,26.0,4,1346.38
15412.0,171.0,1,190.53
15414.0,9.0,3,774.9000000000001
15415.0,313.0,1,572.8100000000001
15416.0,64.0,7,4554.65
15417.0,85.0,1,508.8
15418.0,425.0,2,452.32
15419.0,24.0,1,135.85999999999999
15420.0,434.0,6,743.0
15421.0,58.0,10,3805.34
15422.0,323.0,7,1615.02
15423.0,38.0,3,219.14
15424.0,254.0,3,597.78
15425.0,400.0,4,1944.57
15426.0,19.0,9,2592.95
15427.0,33.0,3,1483.14
15428.0,15.0,4,762.75
15429.0,26.0,2,364.9
15430.0,467.0,2,903.75
15431.0,502.0,1,153.24
15432.0,23.0,2,301.26
15433.0,213.0,2,417.87
15434.0,8.0,11,2517.11
15435.0,22.0,1,149.29
15436.0,12.0,3,1122.53
15437.0,262.0,2,393.45
15438.0,131.0,1,156.58
15439.0,404.0,4,1269.05
15440.0,54.0,3,383.68
15441.0,396.0,3,1254.21
15442.0,248.0,1,594.0
15443.0,1.0,14,5116.14
15444.0,9.0,2,1418.26
15445.0,264.0,2,284.5
15446.0,376.0,3,398.85
15447.0,330.0,5,484.93
15448.0,312.0,2,788.81
15449.0,26.0,3,971.22
15450.0,30.0,1,429.84
15451.0,434.0,2,233.21
15452.0,29.0,6,1799.1100000000001
15453.0,1.0,7,1388.37
15454.0,362.0,2,307.69
15455.0,597.0,1,38.25
15456.0,283.0,10,2119.27
15457.0,262.0,1,237.07
15458.0,25.0,2,370.44
15459.0,417.0,2,202.83
15460.0,354.0,1,216.76
15461.0,460.0,2,391.3
15462.0,94.0,4,737.05
15463.0,29.0,1,126.14
15464.0,338.0,1,1048.85
15465.0,19.0,32,12226.15
15466.0,85.0,4,1571.01
15467.0,9.0,3,511.88
15468.0,51.0,3,1387.48
15469.0,50.0,3,834.4
15470.0,575.0,1,63.42
15471.0,2.0,3,1316.56
15472.0,113.0,1,371.56
15473.0,14.0,8,1740.0
15474.0,595.0,1,163.1
15475.0,77.0,1,454.11
15476.0,380.0,4,2180.28
15477.0,649.0,1,368.4
15478.0,40.0,3,2024.98
15479.0,733.0,1,147.4
15480.0,116.0,5,3592.25
15481.0,401.0,1,1993.34
15482.0,15.0,19,8107.83
15483.0,161.0,10,862.2
15484.0,1.0,6,4624.8
15485.0,30.0,7,5624.51
15486.0,527.0,1,102.0
15487.0,679.0,1,231.32
15488.0,92.0,5,431.92
15489.0,22.0,8,2327.36
15490.0,430.0,1,188.1
15491.0,95.0,6,3090.85
15492.0,28.0,2,659.4599999999999
15493.0,32.0,9,4280.43
15494.0,21.0,5,3770.95
15495.0,379.0,1,246.5
15496.0,631.0,1,146.14000000000001
15497.0,17.0,9,8643.46
15498.0,2.0,44,23860.81
15499.0,723.0,1,161.6
15500.0,8.0,4,1131.56
15501.0,404.0,2,402.5
15502.0,15.0,14,8673.53
15503.0,362.0,2,267.15
15504.0,81.0,4,413.9
15505.0,52.0,5,3497.14
15506.0,22.0,6,2040.03
15507.0,171.0,1,492.36
15508.0,189.0,6,1000.27
15509.0,380.0,1,166.51
15510.0,330.0,1,250.0
15511.0,11.0,5,909.23
15512.0,155.0,4,331.58
15513.0,33.0,35,27264.45
15514.0,12.0,18,5422.28
15515.0,387.0,1,171.81
15516.0,44.0,3,62.43
15517.0,233.0,1,267.03
15518.0,64.0,15,4103.78
15519.0,383.0,2,344.61
15520.0,1.0,1,343.5
15521.0,40.0,16,6674.44
15522.0,32.0,2,398.84
15523.0,84.0,16,17220.04
15524.0,24.0,2,591.4
15525.0,2.0,4,1280.8
15526.0,33.0,2,148.44
15527.0,18.0,23,5041.78
15528.0,254.0,1,229.33
15529.0,22.0,12,5084.5
15530.0,21.0,5,1813.72
15531.0,8.0,2,2007.44
15532.0,25.0,10,3708.05
15533.0,19.0,3,746.92
15534.0,725.0,1,162.25
15535.0,173.0,6,985.82
15536.0,409.0,1,259.09
15537.0,163.0,1,110.92
15538.0,537.0,6,3027.15
15539.0,7.0,1,538.46
15540.0,11.0,2,460.68
15541.0,114.0,1,85.13000000000001
15542.0,512.0,3,895.9
15543.0,288.0,2,242.84
15544.0,9.0,20,8134.12
15545.0,54.0,2,428.05
15546.0,606.0,2,539.5500000000001
15547.0,7.0,26,10140.89
15548.0,595.0,1,158.09
15549.0,77.0,8,2308.46
15550.0,4.0,12,1995.6
15551.0,36.0,7,1659.28
15552.0,217.0,2,252.52
15553.0,60.0,1,437.23
15554.0,277.0,1,217.2
15555.0,12.0,36,11744.08
15556.0,24.0,1,279.77
15557.0,28.0,1,473.65000000000003
15558.0,639.0,1,143.32999999999998
15559.0,568.0,1,1109.4
15560.0,397.0,2,153.52
15561.0,11.0,8,1856.54
15562.0,351.0,3,673.38
15563.0,22.0,7,2781.21
15564.0,463.0,2,70.74000000000001
15565.0,50.0,2,173.16
15566.0,392.0,2,227.87
15567.0,18.0,1,186.01
15568.0,2.0,3,758.29
15569.0,103.0,10,3586.35
15570.0,7.0,25,9246.99
15571.0,11.0,14,4051.63
15572.0,4.0,10,4068.67
15573.0,31.0,5,1207.18
15574.0,177.0,6,1476.7
15575.0,619.0,1,30.1
15576.0,37.0,1,940.6700000000001
15577.0,151.0,5,397.98
15578.0,162.0,1,127.10000000000001
15579.0,68.0,5,1267.25
15580.0,376.0,8,1221.95
15581.0,120.0,38,5797.78
15582.0,24.0,3,682.9100000000001
15583.0,376.0,1,107.86
15584.0,23.0,6,1275.0
15585.0,176.0,1,455.3
15586.0,592.0,3,1128.66
15587.0,50.0,7,1522.0800000000002
15588.0,677.0,1,579.6
15589.0,255.0,3,456.58
15590.0,382.0,5,1466.41
15591.0,582.0,3,217.9
15592.0,46.0,1,388.58
15593.0,70.0,1,199.8
15594.0,15.0,5,1767.53
15595.0,487.0,1,357.6
15596.0,100.0,9,3023.59
15597.0,35.0,2,554.52
15598.0,53.0,2,543.02
15599.0,26.0,3,1250.06
15600.0,428.0,4,1178.71
15601.0,11.0,30,14919.220000000001
15602.0,8.0,16,2975.9700000000003
15603.0,78.0,2,74.73
15604.0,52.0,1,216.39
15605.0,36.0,9,1933.4
15606.0,61.0,17,4733.47
15607.0,336.0,9,1578.57
15608.0,28.0,5,1785.98
15609.0,184.0,1,270.03000000000003
15610.0,51.0,1,112.46000000000001
15611.0,9.0,26,2858.37
15612.0,36.0,2,195.15
15613.0,610.0,1,433.71999999999997
15614.0,437.0,4,3008.86
15615.0,10.0,47,21282.07
15616.0,438.0,1,317.11
15617.0,396.0,3,828.5500000000001
15618.0,32.0,4,747.031
15619.0,10.0,1,336.40000000000003
15620.0,56.0,4,1909.93
15621.0,4.0,4,1158.77
15622.0,43.0,17,7318.08
15623.0,141.0,8,2437.05
15624.0,116.0,4,588.13
15625.0,103.0,9,3203.25
15626.0,74.0,3,1049.37
15627.0,457.0,2,566.9
15628.0,4.0,17,5603.360000000001
15629.0,450.0,4,2240.9
15630.0,45.0,3,1475.45
15631.0,642.0,1,596.67
15632.0,15.0,8,3147.31
15633.0,509.0,13,4173.41
15634.0,17.0,2,554.65
15635.0,395.0,1,100.35
15636.0,89.0,4,1444.58
15637.0,52.0,5,797.59
15638.0,378.0,6,2137.2
15639.0,134.0,3,1028.33
15640.0,4.0,29,23835.41
15641.0,105.0,12,5345.55
15642.0,729.0,1,105.78000000000002
15643.0,191.0,3,647.4
15644.0,166.0,4,813.0
15645.0,18.0,3,1042.57
15646.0,157.0,5,952.11
15647.0,415.0,1,169.0
15648.0,204.0,2,599.9
15649.0,336.0,4,2170.35
15650.0,521.0,2,539.03
15651.0,36.0,5,1259.06
15652.0,91.0,5,1411.84
15653.0,92.0,2,877.4399999999999
15654.0,9.0,2,922.5300000000001
15655.0,243.0,1,511.32
15656.0,45.0,4,748.5
15657.0,22.0,1,30.0
15658.0,190.0,8,2270.34
15659.0,43.0,3,532.49
15660.0,25.0,15,2764.14
15661.0,317.0,8,1215.95
15662.0,661.0,2,283.73
15663.0,106.0,1,138.14
15664.0,50.0,4,1212.35
15665.0,168.0,5,4015.12
15666.0,472.0,2,632.9399999999999
15667.0,39.0,1,301.32
15668.0,217.0,1,76.32000000000001
15669.0,40.0,4,677.69
15670.0,296.0,2,315.2
15671.0,18.0,7,2635.4900000000002
15672.0,725.0,1,45.300000000000004
15673.0,88.0,9,6409.84
15674.0,73.0,13,6217.85
15675.0,81.0,4,542.04
15676.0,18.0,3,3324.09
15677.0,49.0,3,1305.6299999999999
15678.0,52.0,3,1893.89
15679.0,24.0,4,781.28
15680.0,9.0,10,4464.4800000000005
15681.0,25.0,14,2480.2
15682.0,599.0,2,316.99
15683.0,117.0,2,524.54
15684.0,547.0,3,147.8
15685.0,450.0,1,55.98
15686.0,420.0,1,90.0
15687.0,8.0,9,2981.5
15688.0,418.0,1,190.57
15689.0,119.0,3,521.03
15690.0,4.0,2,239.76
15691.0,252.0,4,511.8
15692.0,28.0,1,191.04
15693.0,659.0,1,37.5
15694.0,0.0,24,10566.46
15695.0,266.0,4,1131.04
15696.0,33.0,13,3757.4700000000003
15697.0,689.0,1,246.75
15698.0,624.0,1,46.2
15699.0,17.0,1,309.65
15700.0,172.0,2,664.03
15701.0,2.0,4,1542.14
15702.0,476.0,2,140.39
15703.0,264.0,1,211.5
15704.0,140.0,6,3744.1800000000003
15705.0,201.0,1,143.1
15706.0,63.0,4,1001.8100000000001
15707.0,35.0,4,945.58
15708.0,40.0,9,4323.9800000000005
15709.0,283.0,2,327.85
15710.0,417.0,1,898.87
15711.0,556.0,2,420.25
15712.0,9.0,12,3467.46
15713.0,143.0,4,985.99
15714.0,11.0,5,784.8100000000001
15715.0,555.0,5,658.02
15716.0,145.0,11,3056.81
15717.0,234.0,5,607.0
15718.0,540.0,1,293.79
15719.0,32.0,31,10134.36
15720.0,24.0,2,741.92
15721.0,11.0,1,507.08
15722.0,35.0,11,5120.05
15723.0,364.0,4,947.65
15724.0,201.0,3,299.8
15725.0,15.0,1,415.25
15726.0,390.0,1,321.91
15727.0,16.0,15,9445.51
15728.0,379.0,2,409.8
15729.0,212.0,3,154.70000000000002
15730.0,65.0,5,1708.18
15731.0,553.0,1,125.3
15732.0,212.0,10,1637.52
15733.0,282.0,1,162.3
15734.0,114.0,4,2263.3
15735.0,421.0,1,327.68
15736.0,435.0,2,1717.27
15737.0,14.0,8,1121.21
15738.0,18.0,41,13342.12
15739.0,66.0,1,449.12
15740.0,49.0,1,154.88
15741.0,458.0,2,208.62
15742.0,619.0,1,156.87
15743.0,16.0,4,784.46
15744.0,77.0,1,34.8
15745.0,19.0,4,1071.24
15746.0,134.0,1,182.96
15747.0,12.0,9,2560.66
15748.0,40.0,3,614.76
15749.0,235.0,3,21535.9
15750.0,2.0,18,6692.551
15751.0,460.0,11,1318.84
15752.0,39.0,9,4199.09
15753.0,304.0,1,79.2
15754.0,51.0,9,3001.86
15755.0,10.0,17,5936.95
15756.0,61.0,4,532.96
15757.0,65.0,6,2940.36
15758.0,24.0,1,205.25
15759.0,218.0,7,810.98
15761.0,442.0,1,143.04999999999998
15762.0,65.0,2,583.75
15763.0,31.0,2,1048.67
15764.0,88.0,8,4453.28
15765.0,666.0,1,370.63
15766.0,64.0,3,799.66
15768.0,115.0,34,15559.46
15769.0,7.0,46,84269.38
15770.0,612.0,1,321.45
15771.0,604.0,3,1006.5400000000001
15772.0,418.0,1,280.88
15773.0,5.0,2,774.52
15774.0,68.0,6,1324.2
15775.0,245.0,2,150.5
15776.0,133.0,1,241.62
15777.0,241.0,7,1732.1599999999999
15778.0,431.0,1,307.95
15779.0,463.0,2,124.08000000000001
15780.0,183.0,3,475.28000000000003
15781.0,25.0,3,333.56
15782.0,9.0,4,3985.65
15783.0,10.0,1,246.3
15784.0,467.0,2,848.3299999999999
15785.0,32.0,16,5825.33
15786.0,46.0,5,8392.85
15787.0,26.0,3,948.05
15788.0,508.0,1,215.53
15789.0,358.0,6,1932.01
15790.0,10.0,1,220.85
15791.0,43.0,5,3541.79
15792.0,399.0,2,933.84
15793.0,14.0,8,2382.92
15794.0,736.0,2,777.0
15795.0,149.0,8,1979.8700000000001
15796.0,1.0,17,5019.95
15797.0,113.0,6,2821.08
15798.0,492.0,3,1535.37
15799.0,75.0,4,1424.29
15800.0,107.0,7,1242.58
15801.0,46.0,3,1042.19
15803.0,51.0,4,1929.66
15804.0,0.0,13,3848.55
15805.0,23.0,30,9708.92
15806.0,46.0,3,784.58
15807.0,50.0,5,1807.57
15808.0,306.0,21,18248.83
15809.0,36.0,7,862.88
15810.0,78.0,8,2724.8
15811.0,22.0,7,3843.2200000000003
15812.0,107.0,12,5186.17
15813.0,207.0,2,1303.91
15814.0,16.0,6,2531.84
15815.0,63.0,5,2100.6
15816.0,542.0,2,93.3
15817.0,420.0,3,2766.4
15818.0,588.0,1,340.5
15819.0,49.0,10,3911.28
15820.0,319.0,1,206.98
15821.0,44.0,2,570.96
15822.0,3.0,6,1777.91
15823.0,372.0,3,3033.86
15824.0,453.0,2,890.94
15825.0,172.0,1,532.94
15826.0,56.0,4,2583.13
15827.0,73.0,28,3430.96
15828.0,375.0,1,1108.82
15829.0,99.0,2,636.14
15830.0,37.0,1,547.7
15831.0,58.0,3,747.76
15832.0,254.0,1,836.79
15833.0,737.0,1,80.4
15834.0,70.0,7,3600.29
15835.0,44.0,4,954.09
15836.0,50.0,1,117.47
15837.0,64.0,2,777.01
15838.0,11.0,34,73404.11
15839.0,33.0,3,1020.74
15840.0,58.0,2,345.66
15841.0,72.0,9,2716.5
15842.0,393.0,2,528.75
15843.0,303.0,1,118.95000000000002
15844.0,46.0,1,130.73999999999998
15845.0,17.0,11,4273.65
15846.0,385.0,1,107.01
15847.0,38.0,5,822.57
15848.0,621.0,1,139.94
15850.0,19.0,6,1058.72
15851.0,526.0,1,109.72999999999999
15852.0,186.0,3,257.26
15853.0,51.0,1,110.8
15854.0,4.0,21,5583.81
15855.0,136.0,6,1052.72
15856.0,4.0,52,33817.44
15857.0,18.0,2,570.48
15858.0,15.0,13,3917.87
15859.0,432.0,1,438.46
15860.0,40.0,17,2505.21
15861.0,12.0,12,4217.99
15862.0,8.0,13,2928.29
15863.0,25.0,5,358.7
15864.0,22.0,7,2014.22
15865.0,40.0,5,2248.92
15866.0,101.0,1,230.53
15867.0,5.0,31,8974.85
15868.0,583.0,1,94.53
15869.0,277.0,3,323.66
15870.0,32.0,4,862.61
15871.0,437.0,1,33.1
15872.0,14.0,4,795.68
15873.0,499.0,4,138.24
15874.0,63.0,21,11135.0
15875.0,646.0,1,111.72
15876.0,409.0,2,1449.1399999999999
15877.0,1.0,2,440.78000000000003
15878.0,561.0,2,330.77
15879.0,404.0,4,1157.3
15880.0,369.0,1,626.56
15881.0,312.0,5,438.24
15882.0,198.0,8,1448.91
15883.0,2.0,2,396.48
15884.0,432.0,2,243.75000000000003
15885.0,92.0,15,1737.57
15886.0,60.0,4,1052.8700000000001
15887.0,406.0,3,1027.15
15888.0,80.0,3,402.12
15889.0,156.0,8,1795.83
15890.0,394.0,5,535.65
15891.0,226.0,1,524.52
15892.0,669.0,1,128.2
15893.0,481.0,1,305.28000000000003
15894.0,253.0,2,420.29
15895.0,149.0,1,179.17
15897.0,194.0,2,222.05
15898.0,1.0,25,5534.36
15899.0,368.0,1,112.5
15900.0,23.0,4,890.5
15901.0,16.0,7,684.23
15902.0,380.0,1,145.01
15903.0,9.0,12,8859.82
15904.0,8.0,1,164.68
15905.0,543.0,1,114.69
15906.0,19.0,10,2467.89
15907.0,3.0,3,967.45
15908.0,490.0,2,764.57
15909.0,173.0,1,191.93999999999997
15910.0,0.0,15,2681.8
15911.0,623.0,8,1401.55
15912.0,178.0,9,1074.7
15913.0,534.0,1,6.300000000000001
15914.0,378.0,2,205.99
15915.0,401.0,1,429.21
15916.0,16.0,13,3277.67
15917.0,247.0,5,560.63
15918.0,190.0,3,582.88
15919.0,19.0,2,910.61
15920.0,154.0,9,571.64
15921.0,172.0,4,802.11
15922.0,373.0,1,727.2
15923.0,372.0,1,254.16
15924.0,731.0,1,102.82000000000001
15925.0,194.0,1,207.15
15926.0,542.0,1,134.44
15927.0,647.0,1,123.39
